Product_Name,Category,Brand,Price_INR,Quantity_Sold,Total_Sales,Store_Type,City,Area_Type,Date,Discount_Percentage,Customer_Rating,Competitor_Price,Demand_Level,Profit_Margin
Hair Oil,Personal Care,Aashirvaad,35.1,88,3088.8,Kirana Store,Mumbai,Urban,2025-08-26,22.93,4.1,34.31,High,13.74
Wheat Flour,Groceries,Store Brand,63.46,43,2728.78,Kirana Store,Hyderabad,Rural,2026-03-15,9.87,3.2,68.43,Medium,18.59
Sugar,Groceries,Tata,219.85,53,11652.05,Supermarket,Hyderabad,Urban,2025-08-05,28.25,3.9,205.01,Medium,10.59
Dishwash Bar,Household,Fortune,93.16,65,6055.4,Kirana Store,Delhi,Urban,2026-03-04,27.35,3.9,85.44,High,22.51
Wheat Flour,Groceries,Patanjali,167.97,39,6550.83,Kirana Store,Hyderabad,Semi-Urban,2025-09-08,29.7,1.9,178.36,Medium,12.07
Cooking Oil,Groceries,P&G,117.2,28,3281.6,Kirana Store,Ahmedabad,Urban,2025-05-14,21.78,4.5,120.41,Low,11.32
Hair Oil,Personal Care,Dabur,97.14,50,4857.0,Supermarket,Hyderabad,Semi-Urban,2025-11-02,23.38,2.2,90.65,Medium,17.03
Dishwash Bar,Household,Fortune,397.71,30,11931.3,Supermarket,Mumbai,Urban,2026-03-14,29.94,4.6,420.21,Low,24.47
Sugar,Groceries,Local Brand,115.0,49,5635.0,Supermarket,Pune,Semi-Urban,2025-11-30,10.92,1.8,121.86,Medium,10.29
Soap,Personal Care,Store Brand,215.78,6,1294.68,Kirana Store,Delhi,Rural,2025-06-22,6.09,2.0,197.74,Low,20.5
Hair Oil,Personal Care,Store Brand,191.5,19,3638.5,Kirana Store,Pune,Rural,2025-11-14,15.14,2.6,183.87,Low,5.09
Detergent,Household,Local Brand,181.4,39,7074.6,Supermarket,Chennai,Urban,2026-02-06,3.76,2.5,178.89,Medium,13.63
Hair Oil,Personal Care,Local Brand,41.53,50,2076.5,Kirana Store,Chennai,Semi-Urban,2025-12-11,11.03,3.9,38.25,Medium,11.76
Wheat Flour,Groceries,Local Brand,58.15,48,2791.2,Kirana Store,Ahmedabad,Rural,2025-04-08,16.27,4.3,56.9,Medium,18.6
Dishwash Bar,Household,Local Brand,226.68,25,5667.0,Kirana Store,Mumbai,Rural,2025-12-08,0.7,2.2,232.83,Low,15.81
Soap,Personal Care,Store Brand,122.57,33,4044.81,Kirana Store,Pune,Rural,2025-09-19,18.4,4.1,122.83,Medium,16.45
Shampoo,Personal Care,Store Brand,182.9,46,8413.4,Kirana Store,Delhi,Semi-Urban,2025-08-17,5.22,4.4,166.32,Medium,17.06
Dishwash Bar,Household,Patanjali,76.77,35,2686.95,Supermarket,Ahmedabad,Semi-Urban,2025-04-24,21.04,3.7,83.88,Medium,15.7
Dishwash Bar,Household,Fortune,271.21,10,2712.1,Kirana Store,Pune,Urban,2026-03-17,19.14,4.8,291.03,Low,20.32
Shampoo,Personal Care,Local Brand,219.56,63,13832.28,Kirana Store,Mumbai,Rural,2026-02-08,27.45,2.9,227.01,High,13.66
Toothpaste,Personal Care,Reliance,215.89,40,8635.6,Supermarket,Delhi,Urban,2026-03-16,8.87,2.1,217.79,Medium,21.51
Floor Cleaner,Household,Aashirvaad,562.79,9,5065.11,Supermarket,Mumbai,Urban,2025-06-29,2.82,3.0,554.14,Low,17.14
Cooking Oil,Groceries,Fortune,216.64,41,8882.24,Supermarket,Mumbai,Urban,2026-01-08,24.03,4.1,214.86,Medium,13.78
Shampoo,Personal Care,Dabur,197.33,48,9471.84,Supermarket,Pune,Semi-Urban,2026-01-07,4.98,4.0,203.63,Medium,22.19
Cooking Oil,Groceries,Tata,280.2,15,4203.0,Kirana Store,Pune,Urban,2025-09-13,11.74,3.1,252.6,Low,28.04
